gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING
0000000426,1,1686183983437181400,0.054272,0.05248,0.41088,85.223424,232.175104,255.918592
0000000427,1,1686183983536986400,0.051456,0.04992,2.085888,58.322688,161.860864,182.816768
0000000428,1,1686183983637436400,0.040192,0.039168,0.33536,57.573888,130.555136,151.759872
0000000429,1,1686183983737606100,0.04608,0.0448,0.516608,41.02784,98.938112,119.854336
0000000430,1,1686183983837966600,0.029696,0.028416,0.345344,238.720256,318.41536,339.424768
0000000431,1,1686183983938147000,0.061952,0.060416,0.539136,140.810752,264.609792,286.007296
0000000432,1,1686183984038261500,0.050176,0.046592,0.549376,40.493056,127.7632,149.085696
0000000433,1,1686183984138249000,0.048896,0.038912,0.803072,35.788544,96.71168,117.8048
0000000434,1,1686183984238319000,0.034816,0.02816,0.333824,226.411776,324.218112,345.727232
0000000435,1,1686183984338566400,0.082176,0.080896,0.604416,132.87296,268.199424,289.4144
0000000436,1,1686183984438445800,0.034304,0.033024,3.028224,32.752128,138.251008,159.309824
0000000437,1,1686183984538649000,0.047872,0.046592,0.457216,43.304448,102.741504,124.015616
0000000438,1,1686183984638862600,0.037376,0.03584,0.433408,233.650688,311.085824,332.722688
0000000439,1,1686183984738840800,0.035072,0.034304,0.418304,141.992192,253.846528,275.010048
0000000440,1,1686183984839020000,0.063744,0.054016,0.516096,41.365504,125.940736,147.851008
0000000441,1,1686183984939342600,0.050688,0.049408,0.812288,26.659328,115.908096,137.098752
0000000442,1,1686183985039326000,0.095488,0.083968,0.91648,27.794688,89.828864,111.012352
0000000443,1,1686183985139699200,0.062976,0.055552,0.549376,218.731776,323.863808,345.34912
0000000444,1,1686183985239873800,0.035072,0.02944,0.54784,118.518784,232.775936,253.65248
0000000445,1,1686183985340034800,0.045312,0.043776,0.441344,22.464512,179.57504,200.85504
0000000446,1,1686183985440129500,0.060928,0.059904,5.172992,48.557824,117.611008,138.852608
0000000447,1,1686183985540237800,0.228096,0.226048,0.66944,30.221312,85.0304,106.474496
0000000448,1,1686183985640232000,0.052224,0.039936,0.570624,227.171584,315.822848,340.473856
0000000449,1,1686183985740480000,0.05376,0.043008,0.4544,127.206144,248.57984,269.618944
0000000450,1,1686183985844703500,0.05888,0.057856,0.423936,25.040896,175.142912,196.1856
0000000451,1,1686183985945082000,0.05376,0.046592,0.492288,36.93696,104.509696,125.643264
0000000452,1,1686183986044975600,0.03328,0.032,0.497408,17.871872,75.274496,96.148992
0000000453,1,1686183986145056300,0.04224,0.034816,0.391936,199.254272,294.308352,315.672832
0000000454,1,1686183986245231900,0.051968,0.043776,0.500992,99.653888,191.52384,217.261824
0000000455,1,1686183986345204500,0.025344,0.024576,0.478464,37.569024,448.653312,469.469952
0000000456,1,1686183986445723400,0.029696,0.028416,0.295424,256.443392,403.583744,424.74752
0000000457,1,1686183986545901600,0.041984,0.034816,1.221376,178.181888,305.812992,327.046912
0000000458,1,1686183986646603300,0.084736,0.0832,0.819968,93.85088,218.2784,239.29216
0000000459,1,1686183986747200800,0.05888,0.044288,3.733504,39.376896,136.667648,157.884928
0000000460,1,1686183986846966800,0.128256,0.126976,0.682752,37.444096,389.650688,410.71232
0000000461,1,1686183986947186200,0.039424,0.038656,0.794624,203.56096,362.540288,383.500544
0000000462,1,1686183987047319800,0.049664,0.048384,0.438272,103.327232,257.320448,278.377984
0000000463,1,1686183987147505000,0.035072,0.033792,0.395008,32.487168,238.135552,259.283712
0000000464,1,1686183987247550200,0.029184,0.028416,0.440064,98.522624,216.763136,238.172928
0000000465,1,1686183987347611600,0.045312,0.041472,0.598528,51.102208,167.932672,189.274112
0000000466,1,1686183987447733800,0.057856,0.0512,0.520192,42.536704,131.109376,152.10368
0000000467,1,1686183987547852500,0.04224,0.035072,0.597504,51.290112,135.635456,156.715776
0000000468,1,1686183987648006100,0.052224,0.050688,0.540416,53.55904,131.460608,153.17248
0000000469,1,1686183987748118000,0.050176,0.049152,0.61824,51.301888,131.638528,153.049088
0000000500,1,1686183987904364000,0.105216,0.093696,1.088512,19.64288,79.228672,100.675584
0000000501,1,1686183988005220900,0.060416,0.056576,0.594432,200.815616,292.621056,313.892352
0000000502,1,1686183988105293800,0.056832,0.055296,0.713216,101.37344,227.055104,248.79744
0000000503,1,1686183988205429000,0.033792,0.033024,0.479744,42.017792,144.847616,167.246336
0000000504,1,1686183988305445400,0.034048,0.033536,0.448512,40.384512,114.902272,135.95776
0000000505,1,1686183988405710300,0.037632,0.036096,0.538112,26.663424,93.556736,114.460928
0000000506,1,1686183988505754000,0.036096,0.035328,0.46208,221.125376,304.45184,326.125312
0000000507,1,1686183988605862400,0.052736,0.043264,0.619264,124.573696,244.05888,265.092608
0000000508,1,1686183988705896000,0.032,0.031232,0.337664,23.86432,113.480192,137.149696
0000000509,1,1686183988806119200,0.051968,0.050688,0.444416,30.166272,91.858688,112.920064
0000000510,1,1686183988907125800,0.034304,0.028928,0.502272,221.118976,299.1808,320.38144
0000000511,1,1686183989007273200,0.047104,0.037888,0.421632,122.177536,200.916736,222.092544
0000000512,1,1686183989107745000,0.064768,0.062976,0.759296,22.695168,131.8336,153.284096
0000000513,1,1686183989208387300,0.031232,0.030208,0.58496,41.51936,99.244288,122.009088
0000000514,1,1686183989310031600,0.05248,0.0384,0.463104,227.213824,304.940544,325.753088
0000000515,1,1686183989410177500,0.050688,0.044288,0.482048,126.700288,222.34496,243.15648
0000000516,1,1686183989510246000,0.036864,0.030208,0.478464,27.431936,145.663232,166.682624
0000000517,1,1686183989610309000,0.055296,0.04608,1.225728,23.115264,101.935872,122.860544
0000000518,1,1686183989711667200,0.02944,0.028416,0.346368,230.65344,303.229952,324.919552
0000000519,1,1686183989811812400,0.036096,0.035072,1.518592,136.527872,247.389952,268.775424
0000000520,1,1686183989911995000,0.048384,0.047616,0.46464,36.41216,116.259328,137.136128
0000000521,1,1686183990014247200,0.038912,0.037888,1.718784,27.674112,88.368384,109.505792
0000000522,1,1686183990114264000,0.049664,0.048128,0.580608,207.352576,287.909376,308.869632
0000000523,1,1686183990216081200,0.047104,0.045824,0.453632,110.677504,192.68224,213.70112
0000000524,1,1686183990316826400,0.040448,0.039424,0.65792,21.554944,95.243264,116.146432
0000000525,1,1686183990416877600,0.03712,0.036096,0.392448,221.400064,303.6992,325.965056
0000000526,1,1686183990517036500,0.077312,0.06784,0.615936,127.093248,210.720256,231.795712
0000000527,1,1686183990617284600,0.054784,0.053504,1.055744,27.032576,144.23168,165.081856
0000000528,1,1686183990717827000,0.041216,0.039936,0.622336,25.494272,89.845504,110.67776
0000000529,1,1686183990818013700,0.040448,0.033792,0.376832,278.234112,578.912256,604.001536
0000000530,1,1686183990918222600,0.071168,0.059136,0.7488,181.454336,527.686144,548.86912
0000000531,1,1686183991018378000,0.059904,0.058112,0.617472,84.677376,434.579456,456.738816
0000000532,1,1686183991118498800,0.046848,0.045568,0.996096,147.421696,453.713408,475.155456
0000000533,1,1686183991219080700,0.308224,0.301312,6.056448,104.642304,5930.642176,5951.475456
0000000534,1,1686183991319164000,0.052992,0.051712,0.70016,142.705408,5890.012672,5911.634176
0000000535,1,1686183991428605000,0.067072,0.065536,0.749824,84.18432,6801.179904,6821.977088
0000000536,1,1686183991528382200,0.436224,0.325376,1.675008,58.744064,7618.296576,7639.865088
0000000537,1,1686183991628294000,0.032512,0.031744,0.446976,5423.929344,8020.808448,8041.597696
0000000538,1,1686183991728313000,0.041984,0.040704,0.475904,5330.005248,7911.181056,7932.431616
0000000539,1,1686183991828685300,0.049152,0.048128,0.966912,5235.810048,7828.271616,7849.118208
0000000540,1,1686183991928817200,0.03584,0.033024,0.446464,5147.655424,7735.245056,7756.23424
0000000541,1,1686183992028911000,0.03584,0.03456,0.491008,5057.391104,7696.763136,7718.89408
0000000542,1,1686183992128958700,0.0448,0.03584,0.557312,4971.1296,7537.585152,7558.901504
0000000543,1,1686183992229060900,0.046592,0.045568,0.587776,4876.879872,7469.161728,7490.718464
0000000544,1,1686183992330417400,0.056064,0.054784,0.441344,4785.471744,7431.539968,7453.340672
0000000545,1,1686183992432187600,0.046848,0.04608,0.369152,4691.217664,7309.56288,7331.15264
0000000546,1,1686183992530737200,0.050688,0.04736,0.446208,4600.831744,7224.518656,7246.143488
0000000547,1,1686183992630808600,0.052224,0.0448,0.477184,4513.886464,7162.99904,7184.859392
0000000548,1,1686183992730908400,0.04224,0.041216,0.516864,4416.31872,7039.450112,7060.327424
0000000549,1,1686183992831053600,0.051968,0.043264,0.470272,4321.1648,6937.790976,6959.081216
0000000550,1,1686183992931169000,0.071424,0.043008,0.673536,4222.700032,6842.722048,6863.670016
0000000551,1,1686183993031258400,0.050688,0.04096,0.397312,4146.454784,6775.0016,6796.521728
0000000552,1,1686183993131359200,0.063232,0.043264,0.48768,4058.457344,6754.064384,6775.226112
0000000553,1,1686183993231440000,0.052736,0.042752,0.411904,3962.457088,6660.667904,6681.776128
0000000554,1,1686183993331531800,0.032256,0.031232,0.532224,3875.84512,6471.855616,6493.071872
0000000555,1,1686183993431655200,0.042752,0.035072,0.448512,3785.815296,6472.602368,6493.585408
0000000556,1,1686183993531865900,0.244736,0.236032,0.962816,3688.415488,6393.112576,6414.096896
0000000557,1,1686183993631968000,0.035584,0.034816,0.493824,3595.03872,6300.404736,6321.7152
0000000558,1,1686183993732054800,0.051712,0.044544,0.550912,3505.767424,6222.255872,6243.309312
0000000600,1,1686183993827460000,0.046592,0.045568,1.339904,3400.883712,6170.005248,6191.226112
0000000559,1,1686183993832465700,0.035072,0.033792,0.35584,3407.800064,6261.484544,6282.556672
0000000601,1,1686183993928249000,0.071424,0.069888,0.62976,3311.671808,6014.276864,6035.351552
0000000560,1,1686183993932542200,0.041984,0.040704,0.49664,3576.267776,6713.391616,6736.356608
0000000602,1,1686183994028314600,0.05504,0.04864,0.540928,3217.112064,5929.289472,5951.1936
0000000561,1,1686183994032661000,0.037376,0.036096,0.326656,3476.04224,6620.280832,6642.335744
0000000603,1,1686183994128533200,0.064256,0.063232,0.721408,3124.253952,5838.867456,5860.737024
0000000562,1,1686183994132810500,0.048384,0.037632,0.70528,3392.550912,6544.36736,6565.49248
0000000604,1,1686183994228647000,0.040448,0.039424,0.745472,3043.290112,5783.795456,5804.735744
0000000563,1,1686183994232945400,0.049152,0.04736,0.432896,3305.499904,6474.406912,6495.580672
0000000605,1,1686183994328727000,0.060928,0.059392,1.327872,2952.924672,5684.072704,5705.392896
0000000564,1,1686183994333005600,0.027392,0.026624,0.415488,3230.41664,6370.586624,6391.630848
0000000606,1,1686183994428842000,0.051968,0.043008,0.589056,2870.755072,5583.023616,5604.120832
0000000565,1,1686183994433155300,0.04096,0.040192,0.379136,3182.556672,6286.51392,6307.47648
0000000607,1,1686183994528920300,0.053248,0.040192,0.840192,2778.889216,5505.237504,5526.738944
0000000566,1,1686183994533225700,0.035328,0.034048,0.373248,3034.061312,6154.835456,6177.851904
0000000608,1,1686183994628969200,0.034048,0.03328,0.492032,2684.54528,5390.92864,5416.461312
0000000567,1,1686183994633291500,0.043264,0.03712,0.426496,3013.59616,6060.237824,6082.079488
0000000609,1,1686183994729086000,0.041984,0.040704,0.684032,2592.27008,5243.293952,5264.63232
0000000568,1,1686183994733413400,0.054016,0.052736,0.577024,2921.958912,5978.330368,6000.585984
0000000610,1,1686183994829241600,0.038656,0.037888,0.564992,2500.591104,5188.486912,5212.941056
0000000569,1,1686183994833522400,0.02304,0.022272,0.422144,2829.61792,5992.633344,6013.560576
0000000611,1,1686183994929349400,0.037376,0.036608,0.397056,2406.623488,5167.891968,5189.457408
0000000612,1,1686183995029501400,0.059392,0.045824,0.707584,2320.760832,5073.696256,5096.077312
0000000613,1,1686183995129608000,0.060416,0.051968,0.677376,2231.30368,5001.059584,5022.094336
0000000614,1,1686183995229699600,0.034048,0.03328,0.457472,2144.434176,4870.492672,4891.44064
0000000615,1,1686183995329848000,0.067584,0.051712,1.501184,2048.787712,4819.67104,4840.536832
0000000616,1,1686183995430006300,0.074752,0.07296,0.718336,1961.299456,4703.259648,4742.615552
0000000617,1,1686183995530103800,0.0768,0.059904,0.626944,1864.99328,4606.09792,4627.690752
0000000618,1,1686183995630184000,0.067584,0.061184,0.549888,1768.331264,4524.905728,4546.146304
0000000619,1,1686183995730307800,0.045568,0.044544,0.70144,1674.244352,4435.762944,4456.591104
0000000620,1,1686183995830434000,0.063744,0.062464,0.658432,1590.497536,4468.949504,4492.022784
0000000621,1,1686183995930521600,0.03712,0.03584,0.5632,1500.119552,4292.970752,4314.03136
0000000622,1,1686183996030493700,0.047872,0.046592,0.561664,1407.444736,4196.669184,4220.016384
0000000623,1,1686183996130627600,0.033536,0.032768,0.413184,1312.087552,4140.58496,4162.78528
0000000624,1,1686183996230774800,0.06656,0.065024,0.48896,1244.843008,4088.60544,4111.54432
0000000625,1,1686183996330840000,0.028672,0.02816,0.503808,1170.145792,4012.64384,4033.714176
0000000626,1,1686183996431068200,0.0704,0.04736,0.621568,1026.168064,3874.455808,3895.728128
0000000627,1,1686183996531124500,0.037376,0.036608,0.502784,935.686144,3782.225152,3806.24512
0000000628,1,1686183996631378700,0.035072,0.033792,0.442368,861.161216,3707.861504,3728.796928
0000000629,1,1686183996731832600,0.097792,0.096256,0.813568,819.373056,3623.973632,3645.009408
0000000630,1,1686183996831836000,0.055808,0.054272,0.767488,728.160768,3582.508288,3603.346688
0000000631,1,1686183996931969800,0.062976,0.054784,0.521984,745.51424,3527.434496,3548.446208
0000000632,1,1686183997032074000,0.035328,0.034048,0.5568,675.00544,3449.741312,3471.376896
0000000633,1,1686183997132089900,0.045824,0.0448,0.35968,724.743424,3358.765056,3379.64928
0000000634,1,1686183997232269800,0.216064,0.20736,1.252352,679.98592,3266.117888,3289.065984
0000000635,1,1686183997332236500,0.035584,0.029952,0.400384,721.99168,3188.413696,3209.348096
0000000636,1,1686183997432414500,0.03712,0.035328,0.418048,868.668416,3233.008384,3254.468352
0000000637,1,1686183997533203500,0.056576,0.055552,1.433088,829.2032,3178.399488,3199.939072
0000000638,1,1686183997632812000,0.05504,0.044544,0.478208,923.977216,3119.298304,3141.78688
0000000639,1,1686183997732923000,0.043008,0.041984,2.793472,906.196736,3085.545728,3106.266624
0000000640,1,1686183997835450400,0.03328,0.032256,0.392704,793.09824,2932.449024,2954.107904
0000000641,1,1686183997935802400,0.02944,0.028416,0.357888,777.63712,2892.764928,2913.748736
0000000642,1,1686183998035913700,1.214976,1.21344,1.565696,682.55872,2792.255232,2814.157056
0000000643,1,1686183998136176000,0.034304,0.032768,0.383744,598.0992,2706.34368,2727.536128
0000000644,1,1686183998236250000,0.020224,0.0192,0.55168,537.133056,2608.11392,2629.160448
0000000645,1,1686183998337691100,0.048384,0.046848,2.12224,617.49248,2651.77856,2673.09952
0000000646,1,1686183998436423700,0.054528,0.045312,0.484864,625.969152,2592.035584,2613.3504
0000000647,1,1686183998536948700,0.286464,0.285184,0.598016,535.085312,2521.145344,2542.279168
0000000648,1,1686183998638190300,0.030464,0.02944,0.412672,468.4672,2450.831104,2471.887616
0000000649,1,1686183998738274800,0.026368,0.025856,0.430336,509.412608,2414.042368,2435.353088
0000000650,1,1686183998838425000,0.043264,0.036608,0.551936,504.545792,2414.459136,2435.827968
0000000651,1,1686183998938512400,0.042752,0.036352,0.4096,479.659008,2321.73696,2342.725888
0000000652,1,1686183999038574000,0.052736,0.0512,0.47872,460.036608,2278.956032,2300.710144
0000000700,1,1686183999126457300,0.045824,0.044544,1.217792,441.014016,2196.796672,2219.819008
0000000653,1,1686183999138574600,0.037888,0.036352,0.440576,471.230464,2179.787776,2201.355264
0000000701,1,1686183999226548500,0.071168,0.069632,0.770304,466.351616,2270.116096,2292.243712
0000000654,1,1686183999238752800,0.034304,0.03328,0.367616,399.712768,2104.78592,2127.57248
0000000702,1,1686183999326679300,0.051712,0.050688,0.990208,500.3328,2144.02816,2165.064448
0000000655,1,1686183999338879700,0.044544,0.043008,0.392448,410.932992,2100.860928,2122.133504
0000000703,1,1686183999426925800,0.033536,0.032256,0.400128,429.44384,2079.066368,2100.48256
0000000656,1,1686183999439112400,0.062464,0.060928,0.470784,377.622272,2042.299904,2063.365632
0000000704,1,1686183999527016400,0.078592,0.067584,1.175552,341.154816,2046.090752,2068.645632
0000000657,1,1686183999539458000,0.030208,0.029184,0.34304,373.778432,1996.966912,2018.107392
0000000705,1,1686183999627141000,0.192512,0.184832,0.68352,414.720512,1978.426368,1999.449856
0000000658,1,1686183999640123600,0.028928,0.027648,0.323584,409.50144,1936.445184,1957.331712
0000000706,1,1686183999727183000,0.30336,0.296704,0.716288,450.139136,1901.801472,1922.682368
0000000659,1,1686183999741678300,1.293312,1.286656,11.580928,422.502656,1846.718464,1867.96288
0000000707,1,1686183999827217700,0.035584,0.034304,1.988352,376.936448,1804.2624,1825.066752
0000000660,1,1686183999840991000,0.0384,0.03712,0.83072,418.494464,1950.619648,1971.600896
0000000708,1,1686183999927294200,0.034304,0.03328,0.470528,503.61088,1850.89536,1872.238592
0000000661,1,1686183999940798700,0.036096,0.035328,0.469248,369.386752,1854.308096,1875.92704
0000000709,1,1686184000028011500,0.056064,0.046592,0.680192,412.806912,1755.3088,1776.506368
0000000662,1,1686184000044279300,0.03456,0.033536,0.3456,424.41088,1761.578752,1786.022656
0000000710,1,1686184000127687000,0.179456,0.169984,2.67776,433.152,1673.930496,1695.909376
0000000663,1,1686184000144791600,0.032768,0.031488,0.38784,381.210624,1670.953472,1693.441024
0000000711,1,1686184000232773600,0.046592,0.045568,2.734336,389.733888,1570.754304,1592.55296
0000000664,1,1686184000245131000,0.041216,0.040192,0.29312,359.52256,1582.52928,1606.648576
0000000712,1,1686184000328884200,0.055808,0.054272,7.80672,398.879744,1476.167936,1498.280192
0000000665,1,1686184000345771500,0.030208,0.029184,0.324864,355.627776,1495.141376,1517.149184
0000000713,1,1686184000429382000,0.033536,0.032512,0.842496,309.268992,1424.361216,1445.277696
0000000666,1,1686184000445886700,0.028672,0.027904,0.345856,295.549952,1428.821504,1449.944576
0000000714,1,1686184000529524700,0.039424,0.0384,0.521216,312.159744,1362.551296,1384.352512
0000000667,1,1686184000546176000,0.054784,0.045824,0.557824,329.388288,1395.145472,1416.207104
0000000715,1,1686184000630158600,0.065536,0.054272,0.492544,354.756608,1272.485888,1293.251584
0000000668,1,1686184000647295700,0.036352,0.035584,0.423424,291.10272,1326.119936,1346.98112
0000000716,1,1686184000730853400,0.026368,0.025344,0.305664,305.8048,1191.687168,1213.140224
0000000669,1,1686184000747686400,0.026624,0.025856,0.377344,328.936192,1235.483392,1256.415744
0000000717,1,1686184000831124700,0.041728,0.040448,0.566784,336.514816,1102.171904,1123.055104
0000000718,1,1686184000931243300,0.063232,0.052992,0.824064,310.67904,1005.432832,1027.036928
0000000719,1,1686184001032352300,1.168896,1.167104,3.720192,318.2976,962.861824,987.017216
0000000720,1,1686184001132981000,0.027648,0.02688,0.4032,252.023552,876.00128,897.087744
0000000721,1,1686184001233120300,0.04608,0.0448,0.541696,224.486912,797.549056,819.036928
0000000722,1,1686184001333292800,0.03712,0.035584,0.473856,250.996224,688.638976,709.718272
0000000723,1,1686184001434072800,0.040448,0.039424,0.399616,194.138368,625.840896,647.203584
0000000724,1,1686184001534160100,0.031232,0.030208,0.474112,190.454272,536.951296,558.138112
0000000725,1,1686184001634121500,0.0384,0.03712,0.444416,198.541568,462.219776,483.251968
0000000726,1,1686184001734653200,0.045568,0.035328,0.474368,107.414528,354.324224,375.803648
0000000727,1,1686184001834756000,0.04352,0.042496,1.262848,108.173056,277.698816,299.176192
0000000728,1,1686184001934932700,0.040704,0.03968,0.34816,71.280384,191.44448,212.840704
0000000729,1,1686184002034934300,0.046848,0.035072,1.611008,55.045632,132.94848,154.656768
0000000730,1,1686184002136140000,0.038144,0.036864,0.400896,44.512,121.359104,142.321152
0000000731,1,1686184002236187600,0.04352,0.042496,0.390912,38.418944,115.284736,136.431872
0000000732,1,1686184002336350700,0.180224,0.173056,0.567552,28.387584,81.013504,101.785088
0000000733,1,1686184002436316400,0.041472,0.035072,0.435456,204.565248,327.86304,349.319936
0000000734,1,1686184002536469500,0.07168,0.060672,0.57984,109.336832,251.020544,272.09344
0000000735,1,1686184002636559000,0.04736,0.045824,0.402688,23.140608,187.75808,209.118208
0000000736,1,1686184002737094100,0.080896,0.079616,0.643072,53.930752,119.071488,140.181504
0000000737,1,1686184002837513200,0.05248,0.050944,0.372224,29.070592,85.054976,106.097408
0000000738,1,1686184002937486600,0.027392,0.026624,0.346368,219.72736,304.745472,325.838848
0000000739,1,1686184003040228600,0.078848,0.0768,0.785408,119.106304,205.837568,227.026688
0000000740,1,1686184003141414100,0.048896,0.047616,3.681024,30.47936,143.465728,164.392704
0000000741,1,1686184003240557300,0.032768,0.031488,0.574464,17.99168,76.787712,98.757376
0000000742,1,1686184003340590300,0.059904,0.057344,0.571904,200.09472,299.559424,320.64384
0000000743,1,1686184003440740600,0.039424,0.036352,0.3648,100.922624,233.965568,255.404288
0000000744,1,1686184003540810200,0.02944,0.02816,0.42112,30.222848,145.48992,166.249984
0000000745,1,1686184003641995800,0.02304,0.022528,0.265728,46.192896,412.556032,433.836544
0000000746,1,1686184003742183200,0.052224,0.042752,0.68864,195.451136,425.12896,446.405888
0000000800,1,1686184003814979300,0.082688,0.080896,1.42464,18.042368,124.444928,146.936064
0000000747,1,1686184003842791400,0.070144,0.068352,0.768,97.003776,343.827456,364.917248
0000000801,1,1686184003915408000,0.036608,0.035328,0.396288,74.843648,254.227712,276.448512
0000000748,1,1686184003942858000,0.02816,0.027136,0.314112,119.684608,330.528,351.529728
0000000802,1,1686184004015643400,0.060416,0.059136,2.942464,55.859712,251.492608,272.85888
0000000749,1,1686184004042926800,0.06912,0.068096,2.482176,61.346048,257.017344,279.752448
0000000803,1,1686184004115714600,0.745728,0.400384,1.41952,35.24608,240.6144,262.033152
0000000750,1,1686184004143137300,0.037376,0.036096,1.35424,76.037632,239.925504,263.538432
0000000804,1,1686184004216307200,0.125696,0.123904,0.92032,86.365696,221.530112,242.947072
0000000751,1,1686184004243754500,0.04992,0.048896,0.5376,60.534272,285.503744,306.936832
0000000805,1,1686184004316078800,0.047104,0.043776,0.426752,51.499008,168.382976,189.892608
0000000752,1,1686184004344174600,0.18816,0.178432,2.072064,64.909568,216.866048,237.745408
0000000806,1,1686184004416337400,0.046592,0.036352,0.513792,76.648704,209.192192,230.454784
0000000753,1,1686184004443887900,0.288256,0.28672,0.743936,133.75872,301.082112,322.113792
0000000807,1,1686184004518084900,0.050944,0.049664,0.803072,63.177984,169.231104,190.457344
0000000754,1,1686184004544327200,0.070912,0.042752,0.7936,42.936832,141.066752,162.326016
0000000808,1,1686184004618325500,0.03072,0.029696,0.362752,30.786304,126.007296,146.859008
0000000755,1,1686184004644622800,0.037632,0.036864,0.393984,64.631808,145.745152,166.778368
0000000809,1,1686184004718397400,0.04608,0.039424,0.63104,43.159808,113.040384,133.92768
0000000756,1,1686184004745394400,0.052992,0.051968,3.804928,61.153024,126.060288,147.096832
0000000810,1,1686184004818486800,0.039936,0.038912,0.400128,30.235392,98.267648,119.989248
0000000757,1,1686184004844728300,0.045824,0.039168,0.53504,45.128448,100.941056,121.933568
0000000811,1,1686184004918491400,0.029184,0.028672,0.377344,229.549312,369.42336,390.762496
0000000758,1,1686184004944803000,0.047104,0.044032,0.672768,246.31168,383.923712,404.910848
0000000812,1,1686184005018627300,0.078592,0.06784,0.55552,134.930688,302.136832,323.01184
0000000759,1,1686184005044948700,0.063744,0.050432,0.735744,150.459392,283.252992,304.168704
0000000813,1,1686184005118742500,0.056064,0.046336,0.579584,36.928768,240.98688,262.378752
0000000760,1,1686184005145592000,0.051712,0.050176,0.740352,54.906112,310.333184,331.387392
0000000814,1,1686184005218857000,0.038656,0.037632,0.571904,50.808064,206.70976,227.747328
0000000761,1,1686184005245559800,0.027392,0.02688,0.515584,135.410432,354.490624,375.501312
0000000815,1,1686184005319392800,0.024832,0.02432,0.339456,69.944576,236.440832,257.44896
0000000762,1,1686184005345690400,0.035072,0.034048,0.606464,77.21344,273.999104,295.204096
0000000816,1,1686184005420291300,0.046592,0.045312,0.603904,30.372608,210.46656,231.565312
0000000763,1,1686184005445830700,0.047616,0.04608,0.4928,82.32064,298.401024,319.351296
0000000817,1,1686184005520030200,0.02944,0.028416,0.97152,76.196352,240.8768,262.233856
0000000764,1,1686184005546112000,0.059136,0.057344,0.399872,52.747008,263.10144,284.15872
0000000818,1,1686184005620211200,0.029184,0.02816,0.372736,69.876224,250.412288,271.407616
0000000765,1,1686184005646290200,0.048896,0.04736,0.503296,61.564672,249.30688,270.506496
0000000819,1,1686184005720303400,0.03072,0.029952,0.579584,29.938944,184.726272,206.266624
0000000766,1,1686184005746086000,0.050176,0.029952,0.606208,42.179328,187.063296,207.813632
0000000820,1,1686184005820381000,0.031232,0.026624,0.407552,78.674944,211.179008,232.04352
0000000767,1,1686184005846243000,0.12672,0.124416,0.622848,84.87424,247.27168,268.361984
0000000821,1,1686184005920503300,0.051712,0.049664,0.485376,44.10752,180.150784,200.906496
0000000768,1,1686184005947554300,0.073472,0.058112,0.382208,50.738432,189.750016,211.43936
0000000822,1,1686184006020795400,0.78976,0.788224,1.15968,39.042048,145.746688,166.652672
0000000769,1,1686184006047180300,0.031488,0.030208,0.442368,77.079808,172.70912,193.752832
0000000823,1,1686184006120523300,0.035584,0.02944,0.335616,64.407552,122.627072,143.488256
0000000824,1,1686184006220888800,0.141824,0.140288,1.798656,33.732096,89.741824,110.652416
0000000825,1,1686184006321809000,0.035328,0.030208,0.370688,214.810368,299.999488,321.846528
0000000826,1,1686184006421922000,0.040192,0.039168,0.476928,113.35936,190.185472,211.36384
0000000827,1,1686184006522698800,0.039168,0.034304,0.3648,16.539392,125.01888,146.608896
0000000828,1,1686184006622803200,0.031232,0.030464,0.350208,18.807552,76.695552,97.61536
0000000829,1,1686184006722860000,0.059136,0.0576,0.4736,198.26816,287.58784,312.612352
0000000830,1,1686184006823039700,0.06016,0.049664,0.484864,99.771904,191.652352,213.13152
0000000831,1,1686184006924582700,0.043776,0.03584,1.570304,34.729728,179.375616,201.253632
0000000832,1,1686184007024660700,0.049408,0.037888,0.550144,14.983424,89.103616,109.692416
0000000833,1,1686184007125287400,0.0448,0.037632,0.527616,216.608,290.745344,311.90912
0000000834,1,1686184007225440300,0.0512,0.035584,0.463616,119.128064,193.038336,213.653504
0000000835,1,1686184007325494000,0.393472,0.391168,0.762112,23.238656,128.216064,150.403328
0000000836,1,1686184007425602000,0.035328,0.034304,0.670976,36.587008,106.62016,128.368896
0000000837,1,1686184007525772800,0.065792,0.053504,2.443776,19.776512,73.270784,94.412544
0000000838,1,1686184007625937400,0.050688,0.049664,0.664832,196.3136,276.882176,298.227712
0000000839,1,1686184007726104300,0.041472,0.040448,0.732672,98.055424,179.42016,201.225728
0000000840,1,1686184007826012200,0.056832,0.049664,1.658624,32.306688,129.332736,150.271488
0000000841,1,1686184007926782200,0.076032,0.056576,0.63744,40.500992,98.340864,119.698176
0000000842,1,1686184008026803500,0.031488,0.030208,0.419584,229.19552,315.226112,336.15232
0000000843,1,1686184008127011800,0.05504,0.043776,0.525312,130.9056,256.091904,277.115648
0000000844,1,1686184008227063300,0.030464,0.029696,0.459264,30.419968,117.672192,139.07328
0000000845,1,1686184008327161600,0.047104,0.04608,0.474112,32.741632,92.990464,114.540288
0000000846,1,1686184008428127000,0.04096,0.039936,0.563456,244.749568,400.899072,421.852672
